accession
230029_741_D06
210057_651_E07
100056_22_D09
220080_710_D03
140084_401_B04
240028_789_G06
140050_379_C02
200066_619_C03
180005_485_A12
100034_16_A04
240086_825_A02
210080_666_E09
100826_111_F1
101149_141_A6
100797_109_B9
110444_212_E10
100792_109_A8
100833_112_A6
230051_752_D05
220041_690_H07
100806_109_H2
100053_21_C07
240022_788_D03
220077_709_C05
100089_28_A01
230068_757_H03
180032_505_G10
190021_544_C4
200053_612_G07
230067_757_D03
210031_638_H05
200003_583_C12
240063_806_F06
190064_565_C4
200004_583_F07
110427_210_B8
100842_112_F7
100830_111_H7
100848_112_H5
220084_712_G08
110437_211_F4
230064_757_A04
101193_144_G4
230047_749_H08
100831_111_H9
100843_112_F9
230004_731_G01
100085_27_G01
100827_111_F3
100067_24_B05
101175_143_H3
210024_635_H02
180007_486_B11
190010_537_E4
100036_16_H02
210008_627_G11
100801_109_F2
220043_692_B02
100133_37_H09
200035_602_B03
100023_12_A03
210015_631_F07
100832_112_A4
240038_792_H03
200018_592_A05
140020_350_D06
140053_381_E02
170013_463_E08
100135_38_B06
210061_654_E01
140028_357_E5
140002_337_E5
180020_495_H01
220033_684_H06
230000_729_C07
220079_710_B07
220055_697_A04
140089_403_A02_H11
190058_562_E4
230057_753_F06
240084_823_A06
190004_533_G10
101158_142_D8
230062_755_E12
200060_616_B01
230053_752_G10
220040_689_A01
210030_638_D05
190034_551_E10
200061_616_D05
120224_306_E9
100006_4_E01
100095_30_E08
230039_744_D05
220035_685_F01
100120_35_D07
200067_620_G05
160008_441_A12
230032_742_C11
101177_144_A6
140066_387_H02
240039_792_H08
100047_19_E01
210047_646_D02
100821_111_B1
100839_112_E8
190012_539_C5
230048_750_C10
100121_35_D09
200039_604_H03
200048_610_A01
101183_144_C6
200054_613_G05
140055_383_E04
170025_473_H05
140049_377_D4
180031_505_F09
100098_30_G03
140086_401_E01
100838_112_E6
240051_799_C07
240066_807_E07
140071_389_E02
100020_9_B03
100070_24_F07
230021_736_F04
190085_576_F09
110445_212_E11
200064_618_C08
101135_139_G7
110426_210_B3
210011_630_A01
220029_681_H11
100807_109_H4
101140_140_B2
210062_655_C02
240021_788_C08
220024_681_A12
240007_781_H05
170007_458_A03
100119_35_D01
100064_23_G06
100005_4_D02
210034_639_G09
160006_440_H05
230016_735_A06
180037_508_F12
240047_796_G09
100834_112_A9
190044_557_A11
100844_112_G2
100009_5_D04
200056_614_D09
230049_751_B03
100139_39_C07
210076_664_B04
240076_816_G02
230020_736_D08
100010_5_E04
120172_288_E1
210017_633_B04
100123_35_G02
240087_825_C06
100118_35_B03
100130_37_G05
140075_396_G02
190065_566_F07
100126_36_D04
210083_668_A01
190036_552_E9
100028_14_F02
240059_802_F06
240054_799_G08
101141_140_D11
101148_141_A2
100033_15_G09
210032_639_D03
100094_30_E03
100124_35_G07
140001_336_C10
140004_339_A5
110500_219_G5
200043_606_H10
190013_540_B9
190090_580_A03
100035_16_C04
100032_15_G07
220057_699_C07
210056_651_C09
100092_29_D08
200005_583_F08
220085_713_F03
100820_110_H5
190071_570_D04
100069_24_E07
240074_815_B02
100147_40_C01
210007_627_G10
160021_450_B01
220028_681_D09
100063_23_G03
210053_650_F06
230073_761_C07
140090_403_A04_H9
101188_144_F10
220078_709_E05
140060_386_A02
200007_584_B01
170010_461_F02
120221_304_E6
101180_144_B3
140064_388_D05
100018_8_E01
120031_248_B6
140032_361_G01
101134_139_F12
101151_141_E3
101182_144_C12
100122_35_F01
170019_467_F04
140056_384_A01
100057_22_E02
190005_534_D5
230025_738_D02
140069_392_H01
170018_466_G09
190055_560_F4
100816_110_F6
200037_603_C11
100811_110_B11
200055_614_B07
200006_583_F10
240053_799_E07
190047_558_D5
180004_484_E12
101167_143_C1
110012_159_F11
140059_386_F02
101160_142_G2
101184_144_D12
100019_9_A02
210038_641_B11
100790_109_A5
100109_33_H02
180024_498_H10
190042_555_G7
230069_758_C11
190030_550_G2
190052_559_E10
140079_399_E03
100002_2_F01
100817_110_F9
210060_653_H02
200022_594_C07
200013_588_G02
190025_546_A10
100088_27_H09
190006_535_F9
200049_611_C03
190014_540_E7
100041_18_E06
100795_109_B4
140042_373_A11
140027_356_G01
240017_786_F01
190026_546_F10
140080_400_D01
200068_620_H04
200036_603_A07
240025_789_E04
210010_629_A04
200026_596_B07
240001_780_E08
140025_354_A03
210013_630_E01
240042_794_E08
190031_551_B3
230041_745_H02
200062_617_G02
101143_140_F2
190087_578_E01
240023_788_G08
100037_17_B04
200031_598_E07
200011_586_G03
190041_555_E4
240041_794_D06
200017_591_B01
230027_739_F07
140068_391_H06
240071_813_B01
101131_139_C1
190022_544_H2
100080_27_A08
101139_140_A9
200012_587_A05
100021_10_D01
210026_636_H02
140082_399_D01
180039_510_C05
240018_786_H10
190059_563_G9
100129_37_C05
101157_142_D6
100074_24_H07
210009_628_H04
210074_663_B05
100805_109_H10
190060_564_C3
190029_550_E1
100004_3_H01
220026_681_C07
170006_458_F08
240064_806_F09
190082_575_H06
190011_539_B5
230036_743_C11
100062_23_F07
140070_393_C01
180011_490_H01
101181_144_B8
220012_674_C12
230005_732_B01
240008_782_G09
140062_386_D09
240048_797_G03
220074_707_D02
101171_143_F4
100016_8_B01
100059_22_H04
100042_19_A09
230034_742_G02
240078_817_G01
210021_634_D02
220022_679_B05
101136_139_G8
200024_595_C12
160007_440_A06
100828_111_G1
200027_596_B08
101166_143_B2
110453_213_A8
110469_215_C7
190033_551_D3
180042_511_E04
110001_158_A7
220042_691_C12
101129_139_A8
200028_596_H11
140073_395_C02
100127_36_G07
140033_362_E04
160018_449_C05
100835_112_B1
200010_586_C05
100840_112_F2
210044_643_A12
110503_220_F11
240020_788_B10
200020_594_B05
100108_33_F06
101161_142_G8
220019_676_F06
170014_464_E10
110016_160_E6
101191_144_F8
100804_109_G9
100837_112_D4
170022_470_B07
210018_633_C11
101133_139_E2
220067_704_H04
100081_27_C07
100815_110_E8
140043_374_C1
160010_442_H06
170002_454_B03
100012_6_B04
240046_796_B03
240073_814_E06
110431_210_D9
140067_390_C07
210064_656_E04
240090_826_F01
230030_742_A06
230055_753_D10
100813_110_D9
230017_735_B01
100013_6_G02
100814_110_E6
230023_737_A01
200046_608_H07
100073_24_H05
100011_6_A04
100084_27_F01
220034_685_A08
210073_662_F08
110049_163_F8
101130_139_B2
100040_18_A06
220066_703_H04
220088_715_E03
230059_753_G04
100026_13_B03
100030_15_E03
100025_13_A01
101145_140_G7
110430_210_D6
240055_800_A03
220076_708_E07
210012_630_A05
220065_703_E01
200015_589_E10
180041_511_B05
101137_139_H6
190084_576_A07
100039_17_G01
190053_559_G8
230065_757_B06
240072_814_C03
210072_662_D08
140091_404_A01
230046_749_E11
190056_561_A3
240004_781_F03
220059_701_A02
190061_564_F4
220089_715_G03
100049_19_E08
100823_111_B8
100076_25_B03
140000_335_B10
100050_19_H04
100024_12_H04
200009_585_G11
100144_40_A07
220087_714_F08
100803_109_F9
140003_338_H6
180003_484_B08
240075_816_C03
220030_682_A06
190027_547_E11
100086_27_G05
200029_597_A09
190032_551_C10
170020_468_G02
100794_109_B1
210019_633_E01
170026_474_D08
100141_39_H03
100048_19_E07
230058_753_G01
220072_706_F01
140008_343_C03
101144_140_G5
240045_796_A04
190086_577_G05
100125_35_H02
140051_380_H08
240015_785_E05
220001_671_B04
100146_40_B09
100060_22_H08
240070_811_G02
210075_663_B06
100128_37_C01
210035_640_D08
200038_604_G06
190068_568_G07
100075_25_A03
100110_34_A07
100091_29_B05
180040_511_B03
190049_558_H8
190039_555_D3
100117_35_B01
220037_687_A01
190035_552_E8
190040_555_E1
210028_637_E11
220062_701_E02
110008_159_B7
200033_600_A03
140052_380_C02
200065_619_A05
240083_822_H06
240006_781_G07
210051_650_D02
100808_110_A8
220021_678_H04
100802_109_F4
190018_543_A1
100077_25_D03
220058_700_F01
110014_159_F6
100150_40_D04
101156_142_D3
100810_110_B10
240019_787_A12
220016_676_B03
190045_557_D12
200021_594_B06
100054_21_F02
210014_630_H03
100007_5_B02
240043_795_H02
140017_347_F01
100072_24_H02
240080_819_F01
210070_661_E06
100824_111_C2
140009_343_E03
190051_559_D7
140065_385_A02
190081_575_C05
140018_348_H10
240050_798_E03
100136_38_B07
190043_556_B1
100093_30_B09
101138_140_A11
190063_565_A2
230045_748_E06
220073_706_H02
100022_11_B02
160002_436_A06
210039_641_H10
100066_24_A08
240000_780_A05
240014_785_C07
100014_7_B01
100148_40_C07
100846_112_G8
220071_706_C03
100008_5_B04
100031_15_E04
140074_395_D02
100800_109_E7
190019_543_A12
100068_24_B07
210004_626_D04
101155_142_C10
240031_791_B07
240052_799_E02
100096_30_E09
200019_593_C11
240016_785_H05
100836_112_D1
100143_40_A06
200045_608_C04
230024_737_F02
140058_385_H04
240062_805_E02
100082_27_D07
240089_826_D09
170004_456_D01
100822_111_B10
230028_740_F06
100099_31_A02
220046_694_F01
240079_818_E04
190075_571_D08
240082_821_B01
101187_144_F1
210055_651_A01
240061_804_E09
210036_640_E02
240003_781_E04
220025_681_B07
220038_688_E12
180043_512_C05
220063_702_E02
210033_639_E09
220045_693_G06
100791_109_A7
100140_39_D01
240009_783_B05
100083_27_D08
210082_667_H08
101178_144_A7
200025_595_E07
230070_759_B07
230038_743_G06
220023_680_D02
220020_677_H09
210040_642_B10
200030_597_G04
